it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
810600,0.5379,0.5379,-6.9319,-6.7712,0.0118,0.0106,0.8810,0.0178,0.0128,0.6771,10.00,0.200,0.570,0.680,0.0318,0.0444,0.0120,0.00342,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00171
810800,0.5379,0.5379,-6.9319,-6.7712,0.0149,0.0195,0.7990,0.0190,0.0163,0.8426,10.00,0.200,0.570,0.680,0.0409,0.0549,0.0085,0.00244,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00098
811000,0.5379,0.5379,-6.9319,-6.7712,0.0162,0.0165,0.8453,0.0186,0.0157,0.5822,10.00,0.200,0.570,0.680,0.0388,0.0417,0.0098,0.00293,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00146
811200,0.5379,0.5379,-6.9036,-6.8114,0.0120,0.0140,1.1100,0.0103,0.0230,0.6605,10.00,0.200,0.570,0.680,0.0478,0.0537,0.0073,0.00146,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
811400,0.5379,0.5379,-6.9036,-6.8114,0.0165,0.0147,0.9558,0.0138,0.0140,0.7500,10.00,0.200,0.570,0.680,0.0326,0.0424,0.0098,0.00244,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00244
811600,0.5379,0.5379,-6.9551,-6.7397,0.0126,0.0125,1.0487,0.0164,0.0099,0.8340,10.00,0.200,0.570,0.680,0.0359,0.0443,0.0095,0.00293,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
811800,0.5379,0.5379,-6.9551,-6.7397,0.0095,0.0170,0.7667,0.0222,0.0162,0.9059,10.00,0.200,0.570,0.680,0.0302,0.0511,0.0098,0.00366,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
812000,0.5379,0.5379,-6.9551,-6.7397,0.0079,0.0125,0.9138,0.0115,0.0210,0.6097,10.00,0.200,0.570,0.680,0.0236,0.0568,0.0093,0.00366,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00146
812200,0.5379,0.5379,-6.8316,-6.6703,0.0141,0.0187,0.7364,0.0132,0.0147,0.6264,10.00,0.200,0.570,0.680,0.0402,0.0326,0.0100,0.00244,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00317
812400,0.5379,0.5379,-6.8316,-6.6703,0.0125,0.0127,0.9770,0.0220,0.0119,0.6582,10.00,0.200,0.570,0.680,0.0306,0.0381,0.0112,0.00391,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00244
812600,0.5379,0.5379,-6.9460,-6.9233,0.0157,0.0089,0.8395,0.0174,0.0195,0.6164,10.00,0.200,0.570,0.680,0.0371,0.0486,0.0103,0.00293,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00122
812800,0.5379,0.5379,-6.9460,-6.9233,0.0161,0.0132,0.8967,0.0146,0.0178,0.6541,10.00,0.200,0.570,0.680,0.0480,0.0402,0.0093,0.00146,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
813000,0.5379,0.5379,-6.9460,-6.9233,0.0154,0.0124,1.0354,0.0077,0.0158,0.6936,10.00,0.200,0.570,0.680,0.0441,0.0500,0.0081,0.00244,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
813200,0.5379,0.5379,-6.9450,-6.7842,0.0154,0.0156,0.8244,0.0103,0.0156,0.6098,10.00,0.200,0.570,0.680,0.0338,0.0347,0.0132,0.00439,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00317
813400,0.5379,0.5379,-6.9450,-6.7842,0.0117,0.0165,0.8881,0.0159,0.0134,0.7346,10.00,0.200,0.570,0.680,0.0535,0.0425,0.0090,0.00220,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00269
813600,0.5379,0.5379,-6.9285,-6.7610,0.0161,0.0114,0.9122,0.0181,0.0140,0.6527,10.00,0.200,0.570,0.680,0.0434,0.0571,0.0073,0.00293,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
813800,0.5379,0.5379,-6.9285,-6.7610,0.0097,0.0161,0.7464,0.0181,0.0193,0.6564,10.00,0.200,0.570,0.680,0.0426,0.0453,0.0093,0.00146,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00269
814000,0.5379,0.5379,-6.9285,-6.7610,0.0238,0.0161,0.8135,0.0166,0.0152,0.6378,10.00,0.200,0.570,0.680,0.0360,0.0250,0.0117,0.00293,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00391
814200,0.5379,0.5379,-7.0150,-6.8911,0.0178,0.0135,0.7628,0.0171,0.0158,0.6863,10.00,0.200,0.570,0.680,0.0343,0.0472,0.0100,0.00391,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00146
814400,0.5379,0.5379,-7.0150,-6.8911,0.0111,0.0231,0.8268,0.0129,0.0156,0.6835,10.00,0.200,0.570,0.680,0.0545,0.0391,0.0071,0.00049,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00195
814600,0.5379,0.5379,-6.9716,-6.8659,0.0170,0.0101,0.8974,0.0145,0.0156,0.6163,10.00,0.200,0.570,0.680,0.0439,0.0376,0.0095,0.00317,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
814800,0.5379,0.5379,-6.9716,-6.8659,0.0097,0.0112,0.9641,0.0200,0.0159,0.8311,10.00,0.200,0.570,0.680,0.0452,0.0500,0.0073,0.00293,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
815000,0.5379,0.5379,-6.9716,-6.8659,0.0159,0.0107,1.0154,0.0161,0.0118,0.7327,10.00,0.200,0.570,0.680,0.0299,0.0308,0.0112,0.00244,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00195
815200,0.5379,0.5379,-6.8993,-6.8225,0.0158,0.0111,0.8777,0.0130,0.0151,0.8050,10.00,0.200,0.570,0.680,0.0524,0.0503,0.0083,0.00220,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00244
815400,0.5379,0.5379,-6.8993,-6.8225,0.0124,0.0121,0.8972,0.0095,0.0146,0.8504,10.00,0.200,0.570,0.680,0.0459,0.0516,0.0061,0.00171,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00122
815600,0.5379,0.5379,-6.9703,-6.7988,0.0138,0.0138,0.7423,0.0129,0.0155,0.8540,10.00,0.200,0.570,0.680,0.0509,0.0304,0.0085,0.00146,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
815800,0.5379,0.5379,-6.9703,-6.7988,0.0208,0.0146,0.7799,0.0148,0.0191,0.8529,10.00,0.200,0.570,0.680,0.0518,0.0341,0.0076,0.00146,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
816000,0.5379,0.5379,-6.9703,-6.7988,0.0113,0.0144,0.7941,0.0123,0.0134,0.6221,10.00,0.200,0.570,0.680,0.0319,0.0329,0.0134,0.00366,0.00464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00269
816200,0.5379,0.5379,-7.0005,-6.8663,0.0146,0.0147,0.7847,0.0083,0.0150,0.7848,10.00,0.200,0.570,0.680,0.0364,0.0187,0.0125,0.00244,0.00513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00317
816400,0.5379,0.5379,-7.0005,-6.8663,0.0151,0.0123,0.7831,0.0107,0.0140,0.8176,10.00,0.200,0.570,0.680,0.0251,0.0349,0.0129,0.00391,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00366
816600,0.5379,0.5379,-6.9675,-6.9547,0.0125,0.0109,0.8232,0.0129,0.0124,0.6875,10.00,0.200,0.570,0.680,0.0432,0.0342,0.0098,0.00171,0.00415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
816800,0.5379,0.5379,-6.9675,-6.9547,0.0144,0.0126,0.8209,0.0184,0.0149,0.7799,10.00,0.200,0.570,0.680,0.0326,0.0312,0.0120,0.00317,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00293
817000,0.5379,0.5379,-6.9675,-6.9547,0.0125,0.0164,0.7190,0.0109,0.0206,0.8068,10.00,0.200,0.570,0.680,0.0428,0.0377,0.0107,0.00220,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00366
817200,0.5379,0.5379,-7.0481,-6.8779,0.0138,0.0181,0.9648,0.0143,0.0162,0.9487,10.00,0.200,0.570,0.680,0.0344,0.0404,0.0110,0.00293,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00195
817400,0.5379,0.5379,-7.0481,-6.8779,0.0154,0.0126,1.0664,0.0125,0.0126,0.6719,10.00,0.200,0.570,0.680,0.0384,0.0449,0.0090,0.00244,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00122
817600,0.5379,0.5379,-6.8445,-6.8256,0.0099,0.0115,0.9096,0.0131,0.0111,0.7373,10.00,0.200,0.570,0.680,0.0303,0.0449,0.0105,0.00244,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00244
817800,0.5379,0.5379,-6.8445,-6.8256,0.0108,0.0130,0.9715,0.0159,0.0137,0.7874,10.00,0.200,0.570,0.680,0.0426,0.0406,0.0105,0.00293,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
818000,0.5379,0.5379,-6.8445,-6.8256,0.0133,0.0123,0.7191,0.0143,0.0153,0.7238,10.00,0.200,0.570,0.680,0.0435,0.0462,0.0093,0.00269,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
818200,0.5379,0.5379,-7.0900,-6.8362,0.0108,0.0185,0.9695,0.0163,0.0160,1.0284,10.00,0.200,0.570,0.680,0.0453,0.0499,0.0090,0.00220,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00195
818400,0.5379,0.5379,-7.0900,-6.8362,0.0124,0.0126,0.8610,0.0123,0.0145,0.5736,10.00,0.200,0.570,0.680,0.0411,0.0574,0.0078,0.00195,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
818600,0.5379,0.5379,-7.0749,-6.9573,0.0140,0.0119,1.0261,0.0192,0.0214,0.6046,10.00,0.200,0.570,0.680,0.0232,0.0449,0.0112,0.00220,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00317,0.00366
818800,0.5379,0.5379,-7.0749,-6.9573,0.0129,0.0100,0.9171,0.0082,0.0163,0.8016,10.00,0.200,0.570,0.680,0.0479,0.0570,0.0076,0.00195,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
819000,0.5379,0.5379,-7.0749,-6.9573,0.0168,0.0090,0.7667,0.0153,0.0142,0.7140,10.00,0.200,0.570,0.680,0.0366,0.0555,0.0088,0.00195,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00342,0.00146
819200,0.5379,0.5379,-6.9348,-6.8184,0.0089,0.0124,0.8433,0.0173,0.0147,0.8813,10.00,0.200,0.570,0.680,0.0477,0.0478,0.0085,0.00244,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
819400,0.5379,0.5379,-6.9348,-6.8184,0.0097,0.0115,0.9811,0.0171,0.0213,0.6641,10.00,0.200,0.570,0.680,0.0326,0.0478,0.0105,0.00269,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00317,0.00269
819600,0.5379,0.5379,-6.9691,-6.9738,0.0114,0.0177,0.9546,0.0103,0.0266,0.7349,10.00,0.200,0.570,0.680,0.0296,0.0398,0.0127,0.00488,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
819800,0.5379,0.5379,-6.9691,-6.9738,0.0196,0.0188,0.7003,0.0143,0.0133,0.6869,10.00,0.200,0.570,0.680,0.0533,0.0459,0.0088,0.00195,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
820000,0.5379,0.5379,-6.9691,-6.9738,0.0102,0.0081,0.9770,0.0125,0.0177,0.5587,10.00,0.200,0.570,0.680,0.0322,0.0427,0.0095,0.00293,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
820200,0.5379,0.5379,-7.0346,-6.7916,0.0126,0.0143,0.9255,0.0199,0.0201,0.6414,10.00,0.200,0.570,0.680,0.0424,0.0445,0.0085,0.00366,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
820400,0.5379,0.5379,-7.0346,-6.7916,0.0156,0.0135,1.2776,0.0165,0.0141,0.6238,10.00,0.200,0.570,0.680,0.0335,0.0307,0.0125,0.00366,0.00464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
820600,0.5379,0.5379,-7.0273,-6.7885,0.0124,0.0134,0.8766,0.0083,0.0154,0.7459,10.00,0.200,0.570,0.680,0.0396,0.0404,0.0107,0.00244,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00317
820800,0.5379,0.5379,-7.0273,-6.7885,0.0116,0.0215,0.7875,0.0147,0.0147,0.6663,10.00,0.200,0.570,0.680,0.0515,0.0436,0.0083,0.00098,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
821000,0.5379,0.5379,-7.0273,-6.7885,0.0261,0.0118,0.8697,0.0129,0.0135,0.8660,10.00,0.200,0.570,0.680,0.0416,0.0479,0.0088,0.00293,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
821200,0.5379,0.5379,-7.0525,-6.8329,0.0150,0.0132,0.8348,0.0174,0.0219,0.6364,10.00,0.200,0.570,0.680,0.0348,0.0504,0.0093,0.00171,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00342,0.00146
821400,0.5379,0.5379,-7.0525,-6.8329,0.0120,0.0118,0.8904,0.0121,0.0179,0.6686,10.00,0.200,0.570,0.680,0.0465,0.0215,0.0090,0.00269,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00317
821600,0.5379,0.5379,-7.0622,-6.9293,0.0178,0.0140,0.7314,0.0081,0.0150,0.6963,10.00,0.200,0.570,0.680,0.0447,0.0504,0.0083,0.00195,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00146
821800,0.5379,0.5379,-7.0622,-6.9293,0.0123,0.0107,0.8114,0.0232,0.0133,0.6049,10.00,0.200,0.570,0.680,0.0367,0.0529,0.0085,0.00244,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00146
822000,0.5379,0.5379,-7.0622,-6.9293,0.0113,0.0149,0.9303,0.0152,0.0177,0.7137,10.00,0.200,0.570,0.680,0.0512,0.0382,0.0073,0.00122,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00146
822200,0.5379,0.5379,-6.9411,-6.8857,0.0093,0.0101,0.8082,0.0111,0.0177,0.8635,10.00,0.200,0.570,0.680,0.0420,0.0258,0.0132,0.00269,0.00537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00366
822400,0.5379,0.5379,-6.9411,-6.8857,0.0150,0.0122,0.7000,0.0133,0.0158,0.6475,10.00,0.200,0.570,0.680,0.0252,0.0321,0.0127,0.00244,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00391,0.00366
822600,0.5379,0.5379,-6.9909,-6.7912,0.0084,0.0138,0.8916,0.0146,0.0113,0.8240,10.00,0.200,0.570,0.680,0.0567,0.0453,0.0061,0.00049,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
822800,0.5379,0.5379,-6.9909,-6.7912,0.0112,0.0122,0.8172,0.0172,0.0179,0.6070,10.00,0.200,0.570,0.680,0.0326,0.0465,0.0110,0.00366,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00122
823000,0.5379,0.5379,-6.9909,-6.7912,0.0188,0.0154,0.7215,0.0211,0.0183,0.5868,10.00,0.200,0.570,0.680,0.0407,0.0361,0.0117,0.00220,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00244
823200,0.5379,0.5379,-6.9873,-6.8439,0.0156,0.0140,0.8239,0.0176,0.0110,0.8500,10.00,0.200,0.570,0.680,0.0321,0.0459,0.0115,0.00415,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00220
823400,0.5379,0.5379,-6.9873,-6.8439,0.0088,0.0138,0.8936,0.0155,0.0201,0.6340,10.00,0.200,0.570,0.680,0.0473,0.0463,0.0081,0.00269,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
823600,0.5379,0.5379,-7.0865,-7.0199,0.0180,0.0181,0.8496,0.0231,0.0140,0.7347,10.00,0.200,0.570,0.680,0.0459,0.0352,0.0100,0.00195,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00220
823800,0.5379,0.5379,-7.0865,-7.0199,0.0117,0.0154,1.1385,0.0076,0.0174,0.6677,10.00,0.200,0.570,0.680,0.0461,0.0428,0.0085,0.00220,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
824000,0.5379,0.5379,-7.0865,-7.0199,0.0169,0.0182,0.7410,0.0233,0.0100,0.6109,10.00,0.200,0.570,0.680,0.0377,0.0524,0.0098,0.00293,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00220
824200,0.5379,0.5379,-7.0019,-6.8312,0.0157,0.0177,1.1489,0.0158,0.0261,0.6791,10.00,0.200,0.570,0.680,0.0415,0.0641,0.0078,0.00269,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00122
824400,0.5379,0.5379,-7.0019,-6.8312,0.0166,0.0181,0.8177,0.0152,0.0221,0.6035,10.00,0.200,0.570,0.680,0.0418,0.0497,0.0083,0.00317,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
824600,0.5379,0.5379,-6.8513,-6.8688,0.0095,0.0140,0.8826,0.0110,0.0124,0.6696,10.00,0.200,0.570,0.680,0.0462,0.0384,0.0100,0.00317,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00269
824800,0.5379,0.5379,-6.8513,-6.8688,0.0122,0.0212,0.9944,0.0133,0.0121,0.9479,10.00,0.200,0.570,0.680,0.0437,0.0450,0.0095,0.00146,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00366
825000,0.5379,0.5379,-6.8513,-6.8688,0.0090,0.0132,0.7283,0.0132,0.0169,0.8810,10.00,0.200,0.570,0.680,0.0376,0.0493,0.0103,0.00317,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00220
825200,0.5379,0.5379,-6.9333,-6.8893,0.0140,0.0144,0.7959,0.0145,0.0147,0.6026,10.00,0.200,0.570,0.680,0.0478,0.0416,0.0090,0.00220,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00269
825400,0.5379,0.5379,-6.9333,-6.8893,0.0108,0.0111,1.1508,0.0203,0.0243,0.8372,10.00,0.200,0.570,0.680,0.0489,0.0540,0.0066,0.00122,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
825600,0.5379,0.5379,-6.7772,-6.9418,0.0152,0.0135,0.9442,0.0121,0.0202,0.8394,10.00,0.200,0.570,0.680,0.0551,0.0431,0.0076,0.00122,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
825800,0.5379,0.5379,-6.7772,-6.9418,0.0214,0.0188,0.8007,0.0149,0.0169,0.6985,10.00,0.200,0.570,0.680,0.0287,0.0359,0.0115,0.00195,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00317,0.00366
826000,0.5379,0.5379,-6.7772,-6.9418,0.0153,0.0169,0.8577,0.0103,0.0183,0.5861,10.00,0.200,0.570,0.680,0.0464,0.0443,0.0085,0.00171,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00220
826200,0.5379,0.5379,-6.9062,-6.8309,0.0203,0.0138,0.6789,0.0301,0.0240,0.5182,10.00,0.200,0.570,0.680,0.0364,0.0407,0.0103,0.00317,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00317
826400,0.5379,0.5379,-6.9062,-6.8309,0.0140,0.0100,0.7255,0.0102,0.0167,0.7082,10.00,0.200,0.570,0.680,0.0447,0.0512,0.0078,0.00220,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
826600,0.5379,0.5379,-6.9409,-6.7930,0.0125,0.0115,0.8676,0.0190,0.0118,0.7215,10.00,0.200,0.570,0.680,0.0322,0.0467,0.0090,0.00293,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
826800,0.5379,0.5379,-6.9409,-6.7930,0.0140,0.0154,0.8509,0.0122,0.0098,0.6997,10.00,0.200,0.570,0.680,0.0419,0.0447,0.0076,0.00244,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
827000,0.5379,0.5379,-6.9409,-6.7930,0.0131,0.0135,0.6856,0.0259,0.0180,0.6588,10.00,0.200,0.570,0.680,0.0350,0.0414,0.0107,0.00342,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
827200,0.5379,0.5379,-6.9807,-6.9636,0.0116,0.0104,0.8026,0.0152,0.0164,0.5702,10.00,0.200,0.570,0.680,0.0189,0.0393,0.0122,0.00513,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00317
827400,0.5379,0.5379,-6.9807,-6.9636,0.0123,0.0147,0.8563,0.0162,0.0162,0.6764,10.00,0.200,0.570,0.680,0.0379,0.0394,0.0083,0.00269,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
827600,0.5379,0.5379,-7.0135,-6.7797,0.0104,0.0083,0.7553,0.0093,0.0144,0.7475,10.00,0.200,0.570,0.680,0.0116,0.0324,0.0151,0.00464,0.00562,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00342,0.00171
827800,0.5379,0.5379,-7.0135,-6.7797,0.0097,0.0120,0.7673,0.0152,0.0207,0.7467,10.00,0.200,0.570,0.680,0.0317,0.0485,0.0103,0.00317,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00146
828000,0.5379,0.5379,-7.0135,-6.7797,0.0161,0.0123,0.8175,0.0129,0.0142,0.8586,10.00,0.200,0.570,0.680,0.0381,0.0496,0.0090,0.00342,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
828200,0.5379,0.5379,-6.9866,-6.8572,0.0135,0.0106,0.8717,0.0062,0.0189,0.7528,10.00,0.200,0.570,0.680,0.0320,0.0514,0.0100,0.00171,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00366,0.00220
828400,0.5379,0.5379,-6.9866,-6.8572,0.0119,0.0215,0.9152,0.0165,0.0245,0.6481,10.00,0.200,0.570,0.680,0.0420,0.0586,0.0073,0.00293,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00073
828600,0.5379,0.5379,-6.8313,-6.9113,0.0145,0.0163,0.8830,0.0139,0.0151,0.6802,10.00,0.200,0.570,0.680,0.0483,0.0392,0.0090,0.00244,0.00391,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
828800,0.5379,0.5379,-6.8313,-6.9113,0.0143,0.0109,0.8068,0.0114,0.0163,0.6624,10.00,0.200,0.570,0.680,0.0450,0.0556,0.0081,0.00293,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00146
829000,0.5379,0.5379,-6.8313,-6.9113,0.0139,0.0096,0.8671,0.0164,0.0142,0.5666,10.00,0.200,0.570,0.680,0.0517,0.0405,0.0085,0.00195,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
829200,0.5379,0.5379,-6.9111,-6.8473,0.0110,0.0138,0.8262,0.0112,0.0180,0.7765,10.00,0.200,0.570,0.680,0.0424,0.0324,0.0103,0.00244,0.00464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00146
829400,0.5379,0.5379,-6.9111,-6.8473,0.0122,0.0129,0.8909,0.0085,0.0101,0.6923,10.00,0.200,0.570,0.680,0.0360,0.0201,0.0134,0.00391,0.00513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00269
829600,0.5379,0.5379,-6.8793,-6.9176,0.0160,0.0163,0.7881,0.0113,0.0151,0.6962,10.00,0.200,0.570,0.680,0.0442,0.0407,0.0105,0.00244,0.00391,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
829800,0.5379,0.5379,-6.8793,-6.9176,0.0179,0.0155,0.8661,0.0214,0.0221,0.6791,10.00,0.200,0.570,0.680,0.0341,0.0399,0.0112,0.00342,0.00366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
830000,0.5379,0.5379,-6.8793,-6.9176,0.0134,0.0146,0.7178,0.0103,0.0113,0.7296,10.00,0.200,0.570,0.680,0.0508,0.0388,0.0090,0.00122,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00293
830200,0.5379,0.5379,-6.8518,-6.8457,0.0171,0.0137,0.8680,0.0206,0.0162,0.6569,10.00,0.200,0.570,0.680,0.0551,0.0069,0.0115,0.00122,0.00439,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00464
830400,0.5379,0.5379,-6.8518,-6.8457,0.0098,0.0156,0.9773,0.0191,0.0138,0.6944,10.00,0.200,0.570,0.680,0.0456,0.0302,0.0103,0.00195,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00293
830600,0.5379,0.5379,-6.8892,-6.9625,0.0159,0.0177,0.7432,0.0139,0.0139,0.5865,10.00,0.200,0.570,0.680,0.0380,0.0360,0.0107,0.00366,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
